"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"19","Apple in 2018: Five questions we need to ask #apple https://t.co/i94Xq0vbUr",FALSE,0,NA,2017-12-11 23:43:59,FALSE,NA,"940366584706686977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cloudcodedev",0,FALSE,FALSE,NA,NA
"20","RT @CNETNews: We have 5 questions for Apple about 2018 https://t.co/8M8KQ5h2Op https://t.co/FBOjjkUMhK",FALSE,0,NA,2017-12-11 23:42:07,FALSE,NA,"940366112839143424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vis_tecnologico",3,TRUE,FALSE,NA,NA
"21","This is going directly straight into Apple Music and HomePod. VERY smart buy from them. 

 ‚ö°Ô∏è ‚ÄúApple is buying Shaz‚Ä¶ https://t.co/zvQmcwOPZs",FALSE,1,NA,2017-12-11 23:41:23,TRUE,NA,"940365928365264896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LifeOfGee",0,FALSE,FALSE,NA,NA
"22","@Matt_Asbury Fire Phone?
I doubt Amazon care about how they‚Äôre viewed. Doesn‚Äôt seem to stop Apple probing the same space with HomePod.",FALSE,0,"Matt_Asbury",2017-12-11 23:39:49,FALSE,"940349231742767105","940365533593059328","15659169","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshuajames",0,FALSE,FALSE,NA,NA
"23","Apple in 2018: Five questions we need to ask. https://t.co/uVdZpW5FJi",FALSE,0,NA,2017-12-11 23:38:49,FALSE,NA,"940365285663457280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mtgeiger1184",0,FALSE,FALSE,NA,NA
"24","After Apple's HomePod delay, Google's $399 Home Max speaker goes on sale https://t.co/oSlWopcWHX https://t.co/40haKqFmg9",FALSE,0,NA,2017-12-11 23:32:01,FALSE,NA,"940363574555312128",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","dottotech",0,FALSE,FALSE,NA,NA
"25","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/9qop4zKEq6",FALSE,0,NA,2017-12-11 23:24:09,FALSE,NA,"940361593052839936",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","stjnnam",0,FALSE,FALSE,NA,NA
"26","RT @macworld: Apple and Shazam: It‚Äôs not just about identifying songs. https://t.co/rOdQq3Pp5r https://t.co/atXK9tEvf2",FALSE,0,NA,2017-12-11 23:12:21,FALSE,NA,"940358623108259841",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","SirrBen82",12,TRUE,FALSE,NA,NA
"27","RT @engelbrechtd: After Apple's HomePod delay, Google's $399 Home Max speaker goes on sale https://t.co/gfOd7AYc1L #AppleNews",FALSE,0,NA,2017-12-11 23:03:11,FALSE,NA,"940356318610694144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PederNoir",4,TRUE,FALSE,NA,NA
"28","RT @bmab_uk: @Apple to buy @Shazam for $400M adding to their #music range of @beatsbydre, @Beats1 Radio, @iTunes and @CarpoolKaraoke.

With‚Ä¶",FALSE,0,NA,2017-12-11 23:02:17,FALSE,NA,"940356089895374848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andy_singh01",1,TRUE,FALSE,NA,NA
"29","RT @macworld: Apple and Shazam: It‚Äôs not just about identifying songs. https://t.co/rOdQq3Pp5r https://t.co/atXK9tEvf2",FALSE,0,NA,2017-12-11 22:58:11,FALSE,NA,"940355057891074054",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HoraceWellsfan",12,TRUE,FALSE,NA,NA
